images,retweet_of,handle_original_tweet,handle_original_tweet_name,handle_original_tweet_user,type_of_tweet,time_elapsed,comments_on_tweet,retweets_on_tweet,quote_on_tweet,likes_on_tweet,text,link,profile,profile_handle,posts,likes,followers,following,user,username,quote_original_text
[],Conservatives retweeted,,Rishi Sunak,@RishiSunak,retweet,"Apr 30, 2024 · 9:52 AM UTC","1,024",156,55,849,"This is a shocking incident. My thoughts are with those affected and their families.

I'd like to thank the emergency services for their ongoing response, and pay tribute to the extraordinary bravery shown by police on the scene.

Such violence has no place on our streets.",https://nitter.poast.org/RishiSunak/status/1785245715645575441#m,Conservatives,Conservatives,31781,6757,619757,1726,Rishi Sunak,@RishiSunak,
['https://nitter.poast.org/pic/orig/media%2FGMVeZMCW8AA6UKF.jpg'],Conservatives retweeted,,Richard Holden MP,@RicHolden,retweet,"Apr 29, 2024 · 1:23 PM UTC",1,48,18,91,"Without doubt, across London and in inner London especially @SadiqKhan’s failures on policing and crime come up on the doorstep constantly, especially his:

1.) failure to recruit extra police officers (the only Police and Crime Commissioner in England & Wales to do so) despite central govt funding to do so 
2.) End borough policing 
3.) Close police stations
4.) Not have a top strategy to tackle violence against women and girls

Only @Councillorsuzie has a plan to reverse his failures on all of the above

A vote for anyone except Susan Hall will just help Sadiq and reward his eight years of failure with four more years of letting London down",https://nitter.poast.org/RicHolden/status/1784936625379717161#m,Conservatives,Conservatives,31781,6757,619757,1726,Richard Holden MP,@RicHolden,
[],Conservatives retweeted,,Susan Hall AM,@Councillorsuzie,retweet,"Apr 29, 2024 · 6:00 PM UTC","1,020",766,110,"3,227",Londoners deserve a Mayor who will listen to them. I will be that Mayor. Vote for me on May 2.,https://nitter.poast.org/Councillorsuzie/status/1785006135541686526#m,Conservatives,Conservatives,31781,6757,619757,1726,Susan Hall AM,@Councillorsuzie,
[],Conservatives retweeted,,Susan Hall AM,@Councillorsuzie,retweet,"Apr 29, 2024 · 5:02 PM UTC",802,934,75,"2,855","My plan to make London safer:

1. Bring back borough-based policing
2. Recruit 1,500 more police officers
3. Open at least 2 new police bases in every single borough
4. Appoint a women’s commissioner
5. Put more CCTV on the Underground",https://nitter.poast.org/Councillorsuzie/status/1784991611060998618#m,Conservatives,Conservatives,31781,6757,619757,1726,Susan Hall AM,@Councillorsuzie,
[],Conservatives retweeted,,Rishi Sunak,@RishiSunak,retweet,"Apr 29, 2024 · 8:20 AM UTC","5,349",784,"1,423","4,448","Pay day is coming.

Our second National Insurance cut hits payslips tomorrow.

It's worth £900 to someone earning the UK average salary.",https://nitter.poast.org/RishiSunak/status/1784860222806266011#m,Conservatives,Conservatives,31781,6757,619757,1726,Rishi Sunak,@RishiSunak,
['https://nitter.poast.org/pic/orig/media%2FGMP5krOWsAEFoKE.jpg'],Conservatives retweeted,,Richard Holden MP,@RicHolden,retweet,"Apr 28, 2024 · 11:24 AM UTC",1,20,11,72,"On the doorsteps this morning in wet & windy #Wokingham with @johnredwood and his great local team of @WokinghamTories councillors & candidates ahead of the #LocalElections this Thursday

Wokingham residents have been done a disservice by its Lib Dem council:  hiked parking charges, neglected the roads and moving away from weekly bin collections - policies local @Conservatives would reverse

Wokingham deserves better and a vote for our local Conservative 🌳 candidates on May 2 will bring the change needed locally",https://nitter.poast.org/RicHolden/status/1784544296055484696#m,Conservatives,Conservatives,31781,6757,619757,1726,Richard Holden MP,@RicHolden,
[],Conservatives retweeted,,Rishi Sunak,@RishiSunak,retweet,"Apr 28, 2024 · 8:33 AM UTC","2,793",317,235,"1,320","Pay day is almost here.

Our second National Insurance cut hits payslips next week.

It's worth £900 to someone earning the UK average salary.",https://nitter.poast.org/RishiSunak/status/1784501142296158617#m,Conservatives,Conservatives,31781,6757,619757,1726,Rishi Sunak,@RishiSunak,
[],Conservatives retweeted,,Cllr Ben Bradley MP,@BBradley_Mans,retweet,"Apr 27, 2024 · 1:46 PM UTC",240,24,17,71,"This Thursday residents across Derbyshire and Nottinghamshire will be choosing our first ever regional Mayor, and I've been talking to local businesses and residents about what that means for this area over the last few months.

The role itself comes with a £4bn investment in our infrastructure, transport, jobs and regeneration. A chance to fix the roads, improve transport links, to invest in our town centres, amongst other things. 

Obviously we know our roads and bus network need major investment, so I've worked to secure this new funding so we can sort it. This is the only route to getting the money that's needed to do it.

As Mayor I'll also work to make our services more effective, bringing local Councils and stakeholders under one umbrella so that we can plan together, reduce duplication and all be working towards the same goals. 

Historically we've struggled as a region because our governance is so complex; across 18 different Councils we often don't agree, don't work together, and don't have a shared narrative to explain to Government what it is we're trying to achieve. That's meant we've had less investment than other places, so this change is a key opportunity to fix that and get everybody on the same page! 

I also want to bring down more funding from Government to invest in community groups and services, in youth services, in grassroots sports, arts and culture and lots of other areas where currently these organisations end up competing for one off bits of grant funding and have no certainty. They can't plan for the future. By doing this locally instead of from London we can work with groups better, and offer longer term support, so that local groups and clubs can thrive. 

So as well as those key infrastructure priorities; roads and transport, and major new investment, there's loads more to go at too. Loads of positives we could deliver. 

It's not risk free though. Giving these powers to the wrong Mayor could make a mess. Labour Mayors elsewhere have raised taxes, or introduced driving charges. So I need your help to prevent this, and to deliver the positive outcomes I've described.

For my part, I'm born and raised in Derbyshire, I live and work in Nottinghamshire, and I know our communities well. Im 100% committed to making sure we get our fair share of funding and support, and that every community in our region can benefit. So that's my commitment to you. I hope you can come and support me on Thursday 🙏",https://nitter.poast.org/BBradley_Mans/status/1784217591700971743#m,Conservatives,Conservatives,31781,6757,619757,1726,Cllr Ben Bradley MP,@BBradley_Mans,
[],Conservatives retweeted,,Susan Hall AM,@Councillorsuzie,retweet,"Apr 27, 2024 · 6:01 PM UTC","1,516","2,726",263,"7,150","Sadiq Khan smirks at people who can’t afford to pay him £12.50 per day for ULEZ.

Let’s vote him out on Thursday.",https://nitter.poast.org/Councillorsuzie/status/1784281800648372531#m,Conservatives,Conservatives,31781,6757,619757,1726,Susan Hall AM,@Councillorsuzie,
['https://nitter.poast.org/pic/orig/media%2FGMK5xq1XAAArJOV.jpg'],Conservatives retweeted,,Richard Holden MP,@RicHolden,retweet,"Apr 27, 2024 · 12:07 PM UTC",77,24,6,93,"Another great @Conservatives team out in #WillesdenGreen #Brent for @Councillorsuzie for Mayor of London @StefanVoloseni1 for GLA! 

Brilliant to have the support of @JamilaRBKC @CFO_NHS and teams from @ToryBc & @BWCABrent - time to get a Mayor who listens to Londoners instead of Mayor Khan

#VoteConservative on May 2nd!",https://nitter.poast.org/RicHolden/status/1784192673953255627#m,Conservatives,Conservatives,31781,6757,619757,1726,Richard Holden MP,@RicHolden,
['https://nitter.poast.org/pic/orig/media%2FGMKFu3PXgAA0wMY.jpg'],Conservatives retweeted,,Esther McVey,@EstherMcVey1,retweet,"Apr 27, 2024 · 8:20 AM UTC",816,86,37,288,"dailymail.co.uk/debate/artic…

New figures show the UK was the world's fourth largest exporter in 2022 and the IMF forecast the UK economy will grow faster than France, Germany, Italy, and Japan in the years ahead.",https://nitter.poast.org/EstherMcVey1/status/1784135446777167880#m,Conservatives,Conservatives,31781,6757,619757,1726,Esther McVey,@EstherMcVey1,
['https://nitter.poast.org/pic/orig/media%2FGMGzZSmXYAAI7Qk.jpg'],,,,@RoyalFamily,quote,"Apr 26, 2024 · 5:04 PM UTC",151,53,7,468,Brilliant news 🇬🇧,https://nitter.poast.org/Conservatives/status/1783904979805192316#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,"His Majesty The King will shortly return to public-facing duties after a period of treatment and recuperation following his recent cancer diagnosis.
 
To help mark this milestone, The King and Queen will make a joint visit to a cancer treatment centre next Tuesday, where they will meet medical specialists and patients. This visit will be the first in a number of external engagements His Majesty will undertake in the weeks ahead. 
 
In addition, The King and Queen will host Their Majesties The Emperor and Empress of Japan for a State Visit in June, at the request of HM Government.
 
As the first anniversary of The Coronation approaches, Their Majesties remain deeply grateful for the many kindnesses and good wishes they have received from around the world throughout the joys and challenges of the past year."
['https://nitter.poast.org/pic/orig/media%2FGMGygqEXAAAQXMP.jpg'],Conservatives retweeted,,Rt Hon Grant Shapps MP,@grantshapps,retweet,"Apr 26, 2024 · 4:57 PM UTC",809,265,56,"1,046","Today I briefed more than 50 nations on the UK’s largest ever military donation package which includes funding and gifting.

The UK's backing for Ukraine is absolute because we understand what would happen if Putin were to win. Simply put, he wouldn't stop there. We will lead other nations to ensure that does not happen.",https://nitter.poast.org/grantshapps/status/1783903204469584222#m,Conservatives,Conservatives,31781,6757,619757,1726,Rt Hon Grant Shapps MP,@grantshapps,
[],Conservatives retweeted,,Penny Mordaunt,@PennyMordaunt,retweet,"Apr 26, 2024 · 1:18 PM UTC",980,177,48,891,"Labour haven’t changed. 

On support for families, competition, rail, wealth creators, strong borders, defence and national pride, its the same old sorry socialism. #PlasticPatriots 

Full video at  invidious.poast.org/watch?v=V2Tj4SiT…",https://nitter.poast.org/PennyMordaunt/status/1783848185317695580#m,Conservatives,Conservatives,31781,6757,619757,1726,Penny Mordaunt,@PennyMordaunt,
[],Conservatives retweeted,,Rishi Sunak,@RishiSunak,retweet,"Apr 26, 2024 · 8:00 AM UTC","4,829","1,010","1,039","5,711","Pay day is coming.

Our second National Insurance cut hits payslips next week.

It's worth £900 to someone earning the UK average salary.",https://nitter.poast.org/RishiSunak/status/1783768169716314136#m,Conservatives,Conservatives,31781,6757,619757,1726,Rishi Sunak,@RishiSunak,
[],Conservatives retweeted,,Susan Hall AM,@Councillorsuzie,retweet,"Apr 26, 2024 · 9:01 AM UTC",497,485,37,"1,958",The ULEZ expansion has hurt too many Londoners. That’s why I’m scrapping it on Day 1.,https://nitter.poast.org/Councillorsuzie/status/1783783552603091035#m,Conservatives,Conservatives,31781,6757,619757,1726,Susan Hall AM,@Councillorsuzie,
[],Conservatives retweeted,,Rishi Sunak,@RishiSunak,retweet,"Apr 25, 2024 · 2:00 PM UTC","1,476",510,837,"7,171","Only a few thousand miles to go...

My morning run with @HardestGeezer, congrats on Project Africa hitting £1 million.",https://nitter.poast.org/RishiSunak/status/1783496206276071848#m,Conservatives,Conservatives,31781,6757,619757,1726,Rishi Sunak,@RishiSunak,
['https://nitter.poast.org/pic/orig/media%2FGMA2S-yWEAAflQA.jpg'],Conservatives retweeted,,Chris Philp MP,@CPhilpOfficial,retweet,"Apr 25, 2024 · 1:16 PM UTC",622,31,28,61,"Very good progress on reducing crime here.   Murder down 7% since 2010 too.   More to do on knife crime in London (where Sadiq Khan is failing) and shop theft, but overall crime is down a lot",https://nitter.poast.org/CPhilpOfficial/status/1783485158068265245#m,Conservatives,Conservatives,31781,6757,619757,1726,Chris Philp MP,@CPhilpOfficial,
[],Conservatives retweeted,,Rt Hon Johnny Mercer,@JohnnyMercerUK,retweet,"Apr 25, 2024 · 12:19 PM UTC",43,60,2,504,"Today is Anzac Day, when we are reminded of the military service undertaken by those in our brother nations, Australia and New Zealand. 

Lest we forget.",https://nitter.poast.org/JohnnyMercerUK/status/1783470993031192919#m,Conservatives,Conservatives,31781,6757,619757,1726,Rt Hon Johnny Mercer,@JohnnyMercerUK,
['https://nitter.poast.org/pic/orig/media%2FGMAudRlWcAA600M.jpg'],Conservatives retweeted,,Douglas Ross MP MSP,@Douglas4Moray,retweet,"Apr 25, 2024 · 12:41 PM UTC",497,371,61,"3,326","This afternoon I’ve lodged a Motion of No Confidence in Humza Yousaf.  

It’s time to remove this lame duck First Minister.",https://nitter.poast.org/Douglas4Moray/status/1783476534117851539#m,Conservatives,Conservatives,31781,6757,619757,1726,Douglas Ross MP MSP,@Douglas4Moray,
[],,,,,tweet,"Apr 25, 2024 · 10:19 AM UTC",913,102,45,320,"No surprise Labour refuse to match our commitment to spend 2.5% of GDP on defence.

➡️ Their leader tried to make a man who wanted to abolish our Armed Forces Prime Minister - twice

➡️ Their Shadow Foreign Secretary wants nuclear disarmament

➡️ And Labour MPs oppose NATO",https://nitter.poast.org/Conservatives/status/1783440687028994154#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGMAJnjzX0AA7tWV.jpg'],Conservatives retweeted,,James Cleverly🇬🇧,@JamesCleverly,retweet,"Apr 25, 2024 · 10:05 AM UTC","1,029",107,110,245,This government is making the UK safer 🇬🇧👇,https://nitter.poast.org/JamesCleverly/status/1783437211750285528#m,Conservatives,Conservatives,31781,6757,619757,1726,James Cleverly🇬🇧,@JamesCleverly,
['https://nitter.poast.org/pic/orig/media%2FGL_78htXQAAxqmk.jpg'],Conservatives retweeted,,Welsh Conservatives 🏴󠁧󠁢󠁷󠁬󠁳󠁿,@WelshConserv,retweet,"Apr 25, 2024 · 9:03 AM UTC",58,57,6,138,Is this a joke @UKLabour ?! 🤦‍♂️,https://nitter.poast.org/WelshConserv/status/1783421640598057211#m,Conservatives,Conservatives,31781,6757,619757,1726,Welsh Conservatives 🏴󠁧󠁢󠁷󠁬󠁳󠁿,@WelshConserv,
[],Conservatives retweeted,,Rishi Sunak,@RishiSunak,retweet,"Apr 23, 2024 · 4:28 PM UTC","3,780",536,284,"3,745","I believe we must do more to defend our country, our interests, and our values.

That starts today.",https://nitter.poast.org/RishiSunak/status/1782808680594808951#m,Conservatives,Conservatives,31781,6757,619757,1726,Rishi Sunak,@RishiSunak,
[],,,,,tweet,"Apr 23, 2024 · 5:43 PM UTC",142,33,8,51,"Your vote is your chance to make your voice heard.

Apply for your voter authority certificate here👇

gov.uk/apply-for-photo-id-vo…",https://nitter.poast.org/Conservatives/status/1782827697170694620#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGL2qItDWUAA2eTN.jpg'],,,,,tweet,"Apr 23, 2024 · 1:53 PM UTC",856,156,112,600,"🚨🇬🇧 BREAKING: @RishiSunak announces the UK will increase defence spending to 2.5% of GDP.

In a world of increasing threats, the Conservatives will ensure this country always stands up for British interests, deters our enemies and defends our values.",https://nitter.poast.org/Conservatives/status/1782769718643855677#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGL2Kfv4WcAAun8E.jpg'],Conservatives retweeted,,Rishi Sunak,@RishiSunak,retweet,"Apr 23, 2024 · 11:31 AM UTC","1,928",422,152,"3,990","The United Kingdom will always play its part at the forefront of European security.

Today I’m in Poland for that very reason.",https://nitter.poast.org/RishiSunak/status/1782734059019358572#m,Conservatives,Conservatives,31781,6757,619757,1726,Rishi Sunak,@RishiSunak,
[],Conservatives retweeted,,James Cleverly🇬🇧,@JamesCleverly,retweet,"Apr 23, 2024 · 8:36 AM UTC","1,264",79,77,327,"These tragedies have to stop.

I will not accept a status quo which costs so many lives.

This Government is doing everything we can to end this trade, stop the boats and ultimately break the business model of the evil people smuggling gangs, so they no longer put lives at risk.",https://nitter.poast.org/JamesCleverly/status/1782689905849614654#m,Conservatives,Conservatives,31781,6757,619757,1726,James Cleverly🇬🇧,@JamesCleverly,
['https://nitter.poast.org/pic/orig/media%2FGL1aMAtW8AAvHP8.jpg'],,,,,tweet,"Apr 23, 2024 · 7:57 AM UTC",427,305,37,"1,895",Happy St George's Day to every corner of England! 🏴󠁧󠁢󠁥󠁮󠁧󠁿,https://nitter.poast.org/Conservatives/status/1782680197860315170#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGL1U3whWUAA461P.jpg'],Conservatives retweeted,,Rishi Sunak,@RishiSunak,retweet,"Apr 23, 2024 · 7:35 AM UTC","4,568",754,539,"11,056","Perfect way to start the day.󠁧󠁢󠁥󠁮󠁧󠁿 
 
Happy St George’s Day!󠁢󠁥󠁮󠁧󠁿 🏴󠁧󠁢󠁥󠁮󠁧󠁿",https://nitter.poast.org/RishiSunak/status/1782674538230140985#m,Conservatives,Conservatives,31781,6757,619757,1726,Rishi Sunak,@RishiSunak,
['https://nitter.poast.org/pic/orig/media%2FGL06RXVWYAAoC1N.jpg'],Conservatives retweeted,,Rishi Sunak,@RishiSunak,retweet,"Apr 23, 2024 · 6:00 AM UTC","6,854",994,969,"8,554","Start the flights.
Stop the boats.

That's what this bill delivers.",https://nitter.poast.org/RishiSunak/status/1782650713677385963#m,Conservatives,Conservatives,31781,6757,619757,1726,Rishi Sunak,@RishiSunak,
[],Conservatives retweeted,,James Cleverly🇬🇧,@JamesCleverly,retweet,"Apr 22, 2024 · 11:12 PM UTC","2,370",206,206,780,"The Safety of Rwanda Bill has just passed in Parliament.

This is what it means 👇",https://nitter.poast.org/JamesCleverly/status/1782547948095582257#m,Conservatives,Conservatives,31781,6757,619757,1726,James Cleverly🇬🇧,@JamesCleverly,
[],Conservatives retweeted,,Lucy Frazer,@lucyfrazermp,retweet,"Apr 22, 2024 · 5:45 PM UTC",7,11,,19,"Thank you @SOLTnews  and the  theatre industry for recognising our support through our tax reliefs, which we made permanent in the last budget. This will help theatres make more world class, brilliant  productions for us all to enjoy and that will drive millions into our economy.",https://nitter.poast.org/lucyfrazermp/status/1782465738151796881#m,Conservatives,Conservatives,31781,6757,619757,1726,Lucy Frazer,@lucyfrazermp,
['https://nitter.poast.org/pic/orig/media%2FGLw0QIbWgAAMVHu.png'],,,,,tweet,"Apr 22, 2024 · 12:57 PM UTC","2,770",394,438,"1,483",Labour when the British people say they want controlled borders:,https://nitter.poast.org/Conservatives/status/1782393265934766366#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],Conservatives retweeted,,James Cleverly🇬🇧,@JamesCleverly,retweet,"Apr 22, 2024 · 12:23 PM UTC",992,351,98,"2,201","Jon,

Please explain, using numbers, why you think the Conservatives have a majority in the House of Lords.",https://nitter.poast.org/JamesCleverly/status/1782384734984618181#m,Conservatives,Conservatives,31781,6757,619757,1726,James Cleverly🇬🇧,@JamesCleverly,
['https://nitter.poast.org/pic/orig/media%2FGLwpLT8XoAAUICC.png'],,,,,tweet,"Apr 22, 2024 · 9:46 AM UTC","1,321",166,62,368,Keir Starmer's Labour is doing everything it can to keep the boats coming - putting lives at risk.,https://nitter.poast.org/Conservatives/status/1782345329888702592#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],Conservatives retweeted,,Rishi Sunak,@RishiSunak,retweet,"Apr 22, 2024 · 9:33 AM UTC","4,122",352,391,"1,661","WATCH: No ifs, no buts. These flights are going to Rwanda. nitter.poast.org/i/broadcasts/1vO…",https://nitter.poast.org/RishiSunak/status/1782341961099399459#m,Conservatives,Conservatives,31781,6757,619757,1726,Rishi Sunak,@RishiSunak,
[],,,,,tweet,"Apr 22, 2024 · 9:07 AM UTC",166,86,13,328,"We wish the Jewish community here in the UK and around the world a Passover filled with the warmth of family traditions.

Chag Pesach Sameach.",https://nitter.poast.org/Conservatives/status/1782335515603181819#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],Conservatives retweeted,,Steve Barclay,@SteveBarclay,retweet,"Apr 22, 2024 · 8:02 AM UTC",882,73,72,164,"Conservatives back British farmers 🇬🇧🚜

🥀Labour would ruin all the progress we have made on farming since leaving the EU 🇪🇺

Read my article in today’s @Daily_Express 👇🏻

express.co.uk/comment/expres…",https://nitter.poast.org/SteveBarclay/status/1782319099869089986#m,Conservatives,Conservatives,31781,6757,619757,1726,Steve Barclay,@SteveBarclay,
['https://nitter.poast.org/pic/orig/media%2FGLsgNAgXQAAEXtV.jpg'],Conservatives retweeted,,Richard Holden MP,@RicHolden,retweet,"Apr 21, 2024 · 2:27 PM UTC",1,15,4,53,Lovely stop with the @EWAS3 @Conservatives team and @timloughton in #EastWorthingAndShoreham on the beautiful #Sussex coast as they fight the local & PCC elections!,https://nitter.poast.org/RicHolden/status/1782053503977869544#m,Conservatives,Conservatives,31781,6757,619757,1726,Richard Holden MP,@RicHolden,
[],Conservatives retweeted,,Cllr Ben Bradley MP,@BBradley_Mans,retweet,"Apr 21, 2024 · 10:04 AM UTC",89,12,6,46,"I've got four key transport priorities for the new Combined Authority to deliver using the 4x increase in Transport funding that I've secured from Government:

- fix our #roads
- invest in and expand the #bus network 
- improve #rail routes and timetables
- deliver a long term strategy for #cycling and #walking

At the hustings this week we were asked about those bus networks, and there's loads we can do 👀👇

You can hear more about these four priorities and how I'll deliver them here: 
campaign.benbradley.uk/trans…

Or watch the full @Notts_TV  @Nottslive @derbyshire_live  hustings here: 
nottstv.com/programme/the-ea…",https://nitter.poast.org/BBradley_Mans/status/1781987239011954810#m,Conservatives,Conservatives,31781,6757,619757,1726,Cllr Ben Bradley MP,@BBradley_Mans,
['https://nitter.poast.org/pic/orig/media%2FGLr9Ct8XMAAzJ1V.jpg'],Conservatives retweeted,,Esther McVey,@EstherMcVey1,retweet,"Apr 21, 2024 · 11:53 AM UTC",789,90,42,366,"I know, our national character is not to brag -we'd rather hide our light under a bushel than extol our virtues, but in an era where facts can be lost & fake becomes real,we need to remember who we are  & what we’ve given to the world. 👇🏼
express.co.uk/comment/expres…",https://nitter.poast.org/EstherMcVey1/status/1782014833069527270#m,Conservatives,Conservatives,31781,6757,619757,1726,Esther McVey,@EstherMcVey1,
[],Conservatives retweeted,,Claire Coutinho MP,@ClaireCoutinho,retweet,"Apr 21, 2024 · 11:21 AM UTC",349,37,24,110,"People want us to address climate change in a fair way. 

We push forward on attracting jobs and supporting industry, but we’re not going to heap unnecessary costs on ordinary families.",https://nitter.poast.org/ClaireCoutinho/status/1782006767485891026#m,Conservatives,Conservatives,31781,6757,619757,1726,Claire Coutinho MP,@ClaireCoutinho,
['https://nitter.poast.org/pic/orig/media%2FGLitBFSXsAA-B5-.jpg'],,,,,tweet,"Apr 19, 2024 · 4:47 PM UTC",512,119,29,387,"Labour’s Sadiq Khan has only built 4% of the homes he promised London 😬

Vote Susan Hall on the 2nd of May for a Mayor that listens to Londoner’s concerns.",https://nitter.poast.org/Conservatives/status/1781363895841484974#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGLhz3CcXEAAtXpf.jpg'],Conservatives retweeted,,Richard Holden MP,@RicHolden,retweet,"Apr 19, 2024 · 12:37 PM UTC",,11,2,41,"Great visit to #Allestree #MidDerbyshire in support of @BBradley_Mans campaign for the East Midlands Mayoralty

Was a real joy to meet some of our long-standing local @Conservatives members who are always the backbones of their local communities - the lovely Val is leader of the local residents association in her sheltered housing community, and Mike and Carol do so much for the local area

Fantastic to see @Pauline_Latham out supporting new candidate Luke Gardiner who will be an excellent MP and will be the best person to build on the amazing local work that Pauline has done over the years

Great example of our @conservatives family in action!",https://nitter.poast.org/RicHolden/status/1781301051745882224#m,Conservatives,Conservatives,31781,6757,619757,1726,Richard Holden MP,@RicHolden,
['https://nitter.poast.org/pic/orig/media%2FGLg-YrFWgAAbyV6.jpg'],,,,,tweet,"Apr 19, 2024 · 11:59 AM UTC","1,017",132,47,240,Keir Starmer says Labour will raise taxes. Here are the ones they’re looking to increase:,https://nitter.poast.org/Conservatives/status/1781291475101167956#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],,,,,tweet,"Apr 19, 2024 · 10:05 AM UTC",87,10,5,21,Read about our full list of reforms announced today here: pm-priorities.campaign.gov.u…,https://nitter.poast.org/Conservatives/status/1781262938730385868#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGLhNi5nX0AAD-He.jpg'],,,,,tweet,"Apr 19, 2024 · 10:05 AM UTC","2,160",112,215,365,"We’ve seen a worrying trend in our welfare system. 
 
More and more people are being written off work unnecessarily, and spending is growing at an unsustainable rate. 

So we’re doing something about it whilst protecting the most vulnerable among us.",https://nitter.poast.org/Conservatives/status/1781262936343822673#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],Conservatives retweeted,,Mel Stride,@MelJStride,retweet,"Apr 19, 2024 · 8:59 AM UTC","1,954",93,130,299,"I believe our welfare system is about far more than benefit payments; it is about changing lives for the better.
 
Today’s speech from Prime Minister @RishiSunak set out our plan for a new welfare settlement in Britain. 

(1/2)",https://nitter.poast.org/MelJStride/status/1781246247245889822#m,Conservatives,Conservatives,31781,6757,619757,1726,Mel Stride,@MelJStride,
[],Conservatives retweeted,,Rt Hon Grant Shapps MP,@grantshapps,retweet,"Apr 18, 2024 · 3:27 PM UTC","1,140",72,66,207,"Labour have voted against the Rwanda Scheme over 100 times, yet they don’t even have their own plan to stop the boats. 

Starmer is shooting down the solution that will tackle the trade in people, human trafficking, and criminal gangs bringing people across the Channel.",https://nitter.poast.org/grantshapps/status/1780981582578286843#m,Conservatives,Conservatives,31781,6757,619757,1726,Rt Hon Grant Shapps MP,@grantshapps,
['https://nitter.poast.org/pic/orig/media%2FGKoX1tmWkAA713H.jpg'],,,,@Conservatives,quote,"Apr 18, 2024 · 3:09 PM UTC",758,65,28,191,"Just 10 days ago the state pension increased by £900 as part of our triple lock guarantee.

We introduced the triple lock, we’ve always backed it and we will always back pensioners.

Under Labour pensions rose by just 75p one year and pensioner poverty was through the roof.",https://nitter.poast.org/Conservatives/status/1780976873389912093#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,"Today, the basic state pension will increase by £900 as part of the Triple Lock guarantee.

We will always back British pensioners."
['https://nitter.poast.org/pic/orig/media%2FGLcL0BpXAAAFOYO.jpg'],,,,,tweet,"Apr 18, 2024 · 10:25 AM UTC","2,093",243,126,599,Keir Starmer is pulling every trick in the book to stop the Rwanda policy before it starts because he’s terrified it’ll work.,https://nitter.poast.org/Conservatives/status/1780905521123307885#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],Conservatives retweeted,,James Cleverly🇬🇧,@JamesCleverly,retweet,"Apr 17, 2024 · 8:09 PM UTC","3,634",325,263,"1,073","Once again Labour Lords have voted against our plan to stop the boats. 

Keir and co are terrified Rwanda will work, and they’ll use any excuse to stop it. Over 100 votes, they’re constantly against the British people’s right to control immigration.",https://nitter.poast.org/JamesCleverly/status/1780690003812839812#m,Conservatives,Conservatives,31781,6757,619757,1726,James Cleverly🇬🇧,@JamesCleverly,
['https://nitter.poast.org/pic/orig/media%2FGLX_0BxXIAIjjmw.jpg'],,,,,tweet,"Apr 17, 2024 · 3:25 PM UTC",641,133,64,487,Global Britain 🇬🇧 🌍,https://nitter.poast.org/Conservatives/status/1780618634118693063#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],,,,,tweet,"Apr 17, 2024 · 12:23 PM UTC",466,94,16,360,Watch to the end for a surprise 😉,https://nitter.poast.org/Conservatives/status/1780572695333130406#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],,,,,tweet,"Apr 17, 2024 · 11:37 AM UTC",448,157,38,303,Keir Starmer said it himself: Labour will put up taxes.,https://nitter.poast.org/Conservatives/status/1780561224708563057#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],,,,,tweet,"Apr 17, 2024 · 11:18 AM UTC","2,631",110,372,486,"Keir Starmer's economic policies would be a disaster for Britain.

He would send inflation up, mortgages up, taxes up - and working people would pay the price.",https://nitter.poast.org/Conservatives/status/1780556387547779520#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
