images,retweet_of,handle_original_tweet,handle_original_tweet_name,handle_original_tweet_user,type_of_tweet,time_elapsed,comments_on_tweet,retweets_on_tweet,quote_on_tweet,likes_on_tweet,text,link,profile,profile_handle,posts,likes,followers,following,user,username,quote_original_text
[],,,,@jensstoltenberg,quote,"Feb 26, 2024 · 4:43 PM UTC","1,048",539,28,"5,564","A historic day for our alliance.

Sweden, we are looking forward to welcoming you to @NATO very soon.",https://nitter.poast.org/RishiSunak/status/1762156330461139014#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,"I welcome the Hungarian parliament’s vote to ratify #Sweden’s membership in NATO. Now that all Allies have approved, Sweden will become the 32nd #NATO Ally. Sweden’s membership will make us all stronger and safer."
['https://nitter.poast.org/pic/orig/media%2FGHRn7RcXgAARtP-.jpg'],,,,,tweet,"Feb 26, 2024 · 4:10 PM UTC","1,590",164,88,847,"At Cabinet in East Yorkshire today I set out how the £4.7bn of reallocated HS2 funding will improve transport projects across the North and Midlands.

Local transport is at the heart of connecting our communities. This funding will make a real difference.",https://nitter.poast.org/RishiSunak/status/1762148117787402420#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,
[],Rishi Sunak retweeted,,UK Prime Minister,@10DowningStreet,retweet,"Feb 26, 2024 · 8:07 AM UTC",561,85,46,212,"If you live in the North or Midlands you're going to want to read this 👇

Thanks to the new £4.7 billion Local Transport Fund, you'll benefit from better local journeys.

Click on an icon below to find out more: pm-priorities.campaign.gov.u…",https://nitter.poast.org/10DowningStreet/status/1762026598822191124#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,UK Prime Minister,@10DowningStreet,
['https://nitter.poast.org/pic/orig/media%2FGHLgyM8WoAA337T.jpg'],,,,,tweet,"Feb 25, 2024 · 11:40 AM UTC","5,771",983,866,"4,979","In Parliament this week, a dangerous signal was sent that intimidation works.

It is toxic for our society and our politics. It is an affront to the liberties and values we hold dear in Britain.

Our democracy cannot and must not bend to the threat of violence and intimidation.",https://nitter.poast.org/RishiSunak/status/1761717752891338880#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,
[],,,,,tweet,"Feb 24, 2024 · 9:16 AM UTC","5,053","3,077",386,"22,820","Life will win over death.  

Light will win over darkness.  

Ukraine will prevail.  

Slava Ukraini 🇺🇦",https://nitter.poast.org/RishiSunak/status/1761319102860120314#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,
['https://nitter.poast.org/pic/orig/media%2FGHCd-w6WMAAk_VT.jpg'],,,,,tweet,"Feb 23, 2024 · 5:49 PM UTC",210,66,6,286,"Tomorrow marks two years since Vladimir Putin made the choice to launch his unprovoked and illegal invasion of Ukraine.

Standing up for Ukrainian freedom and democracy is as important as ever. As I said in Kyiv a few weeks ago, the security of every one of us relies on it.",https://nitter.poast.org/RishiSunak/status/1761085955614613635#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,
['https://nitter.poast.org/pic/orig/media%2FGG3IWWsWoAImAiI.jpg'],,,,,tweet,"Feb 23, 2024 · 5:49 PM UTC",210,44,11,201,"The killing of Alexei Navalny is a tragedy, a horrifying reminder of the kind of regime in power in the Kremlin.

This week we sanctioned the most senior prison officials responsible for Alexei’s custody, holding those responsible to account.",https://nitter.poast.org/RishiSunak/status/1761085952783450214#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,
['https://nitter.poast.org/pic/orig/media%2FGHCdq5TXIAEZJJz.jpg'],,,,,tweet,"Feb 23, 2024 · 5:49 PM UTC",17,19,,45,"A reliable connection shouldn’t be something people only wish for.

We’ve rolled out lightning-fast broadband to more than 1 million homes, businesses and public buildings to give them just that.",https://nitter.poast.org/RishiSunak/status/1761085948308181098#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,
['https://nitter.poast.org/pic/orig/media%2FGHCdic2W0AErRPp.jpg'],,,,,tweet,"Feb 23, 2024 · 5:49 PM UTC",29,21,4,50,"📈 Greater investment
✂️ Cutting red tape
🔒 Protecting our food security

At the NFU conference this week, I addressed farmers about our plan to back British farming.

Thanks to the action we’re taking, we’ll secure the sector for generations to come.",https://nitter.poast.org/RishiSunak/status/1761085944646480090#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,
[],,,,,tweet,"Feb 23, 2024 · 5:49 PM UTC",85,24,5,58,"Mobile phones are impacting our children's learning.

On Monday we published new guidance on how we’ll help teachers and schools put an end to this.",https://nitter.poast.org/RishiSunak/status/1761085942184468951#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,
['https://nitter.poast.org/pic/orig/media%2FGHCdBC6WAAABeZZ.jpg'],,,,,tweet,"Feb 23, 2024 · 5:49 PM UTC","1,525",117,68,648,"Communities are at the heart of our plan to build a better future.

This week we’re backing the people who help make that plan a reality.

Read more 🧵",https://nitter.poast.org/RishiSunak/status/1761085938166354285#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,
['https://nitter.poast.org/pic/orig/media%2FGHBrkIGWYAARdK8.jpg'],,,,,tweet,"Feb 23, 2024 · 1:50 PM UTC","2,721",326,235,"2,244","British farmers - you are the lifeblood of this nation.

Keir Starmer’s Labour don’t get it. 

But I will never stop fighting for you.",https://nitter.poast.org/RishiSunak/status/1761025727451877564#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,
['https://nitter.poast.org/pic/orig/media%2FGG9gJ05XgAAIpfV.jpg'],,,,,tweet,"Feb 22, 2024 · 6:26 PM UTC","1,184",105,51,893,Great to be back 🏴󠁧󠁢󠁷󠁬󠁳󠁿,https://nitter.poast.org/RishiSunak/status/1760732731502383560#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,
[],Rishi Sunak retweeted,,David Cameron,@David_Cameron,retweet,"Feb 21, 2024 · 7:04 PM UTC",971,123,29,537,"We have worked closely with our Jordanian partners to get four tonnes of life-saving supplies directly to the Tal Al-Hawa Hospital in northern Gaza.

Thousands of patients will benefit as this vital hospital is able to continue its life-saving work.

However, the situation in Gaza is desperate and significantly more aid is needed – and fast. We are calling for an immediate humanitarian pause to allow additional aid into Gaza as quickly as possible and bring hostages home.

gov.uk/government/news/uk-an…",https://nitter.poast.org/David_Cameron/status/1760380077940801681#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,David Cameron,@David_Cameron,
['https://nitter.poast.org/pic/orig/media%2FGG3IWWsWoAImAiI.jpg'],,,,,tweet,"Feb 21, 2024 · 12:54 PM UTC","2,774",512,295,"3,519",,https://nitter.poast.org/RishiSunak/status/1760286758812446908#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,
[],Rishi Sunak retweeted,,James Cleverly🇬🇧,@JamesCleverly,retweet,"Feb 19, 2024 · 6:10 PM UTC",380,68,16,276,"This work from @EssexPoliceUK and today’s sentencing sends a clear message. Nitrous oxide has no place on our streets. 

Last year, we made a promise to tackle antisocial behaviour. 

We are delivering on that promise.",https://nitter.poast.org/JamesCleverly/status/1759641618125103348#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,James Cleverly🇬🇧,@JamesCleverly,
[],,,,@NHSuk,quote,"Feb 19, 2024 · 5:00 PM UTC","1,413",111,60,533,"For over two weeks, patients have been able to get treated for seven common conditions like sinusitis or earache directly from their local pharmacy.

This is freeing up millions of GP appointments and giving patients easier access to the care they need, when they need it.",https://nitter.poast.org/RishiSunak/status/1759623890131722421#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,"For seven common conditions your pharmacist can now provide some prescription medicine, if needed, without you needing to see a GP.

Think pharmacy first.

➡️ nhs.uk/thinkpharmacyfirst"
[],,,,,tweet,"Feb 19, 2024 · 3:01 PM UTC","9,699","2,726","6,705","25,106","We know how distracting mobile phones are in the classroom.

Today we help schools put an end to this.",https://nitter.poast.org/RishiSunak/status/1759594129955180883#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,
[],,,,@BBCBreakfast,quote,"Feb 19, 2024 · 11:08 AM UTC","1,432",137,110,676,"Almost one third of secondary school pupils said that their lessons were disrupted by phones.

Today’s guidance will help schools put an end to this.",https://nitter.poast.org/RishiSunak/status/1759535361875697869#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,"'We really do need to reset this social norm' 

Education Secretary Gillian Keegan spoke to #BBCBreakfast about new guidance for teachers intended to stop the use of mobile phones during the school day in England

bbc.co.uk/news/uk-68334602"
[],,,,@BBCBreaking,quote,"Feb 16, 2024 · 12:08 PM UTC","4,494","1,735",315,"12,567","This is terrible news. As the fiercest advocate for Russian democracy, Alexei Navalny demonstrated incredible courage throughout his life.

My thoughts are with his wife and the people of Russia, for whom this is a huge tragedy.",https://nitter.poast.org/RishiSunak/status/1758463245671690574#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,"Jailed Russian opposition politician Alexei Navalny has died, Russian media report, citing the prison service bbc.in/48mS8yC"
[],,,,,tweet,"Feb 14, 2024 · 5:10 PM UTC","1,188",101,48,376,"DM from the PM.

👉 whatsapp.com/channel/0029VaJ…",https://nitter.poast.org/RishiSunak/status/1757814705098211677#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,
[],,,,,tweet,"Feb 14, 2024 · 2:56 PM UTC","4,010",289,313,"1,773","Democracy is built on free debate - but increasingly MPs have been targeted by aggressive mobs for exercising those freedoms.

We will never let those who intimidate prevail.

It's paramount MPs’ security is protected, and our democratic values upheld. Nothing is more important.",https://nitter.poast.org/RishiSunak/status/1757780824345211077#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,
[],Rishi Sunak retweeted,,UK Prime Minister,@10DowningStreet,retweet,"Feb 13, 2024 · 9:40 AM UTC","1,108",125,58,308,"We’re making it easier to build the homes we need. 

🏠 Prioritising brownfield developments 
🏠 Cutting red tape 
🏠 Making it easier to convert unused buildings

Here’s the plan 👇",https://nitter.poast.org/10DowningStreet/status/1757338826685427752#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,UK Prime Minister,@10DowningStreet,
['https://nitter.poast.org/pic/orig/media%2FGGK0r11X0AAlQ-K.jpg'],,,,,tweet,"Feb 12, 2024 · 10:11 PM UTC","4,636",327,362,"2,594","Enjoyed answering questions from @GBNEWS viewers tonight.

Free speech is the cornerstone of our democracy. I believe in having frank and honest debates about the issues that really matter.

Thanks to everyone who joined tonight and contributed to that proud British tradition 🇬🇧",https://nitter.poast.org/RishiSunak/status/1757165663435600143#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,
[],Rishi Sunak retweeted,,GB News,@GBNEWS,retweet,"Feb 12, 2024 · 8:26 PM UTC",287,84,18,320,"‘Illegal migration actually breaks that sense of fairness, it erodes that sense of trust in our system.’

Rishi Sunak is asked why he is ‘so adamant about Rwanda’.

#GBNPeoplesForum

📺 Freeview 236, Sky 512, Virgin 604
🔓 Become a GB News Member: gbnews.com/support",https://nitter.poast.org/GBNEWS/status/1757139074349985802#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,GB News,@GBNEWS,
[],Rishi Sunak retweeted,,GB News,@GBNEWS,retweet,"Feb 12, 2024 · 8:44 PM UTC",380,89,36,346,"‘A vote for anyone that is not a Conservative candidate is a vote to put Keir Starmer in Downing Street’

Rishi Sunak is asked why traditional Conservative voters are better off with him than Reform UK.

#GBNPeoplesForum

🔓 Become a GB News Member: gbnews.com/support",https://nitter.poast.org/GBNEWS/status/1757143648100090156#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,GB News,@GBNEWS,
[],Rishi Sunak retweeted,,James Cleverly🇬🇧,@JamesCleverly,retweet,"Feb 12, 2024 · 9:16 AM UTC","3,312",462,561,"1,043","The impact of fraud can be heartbreaking, they don’t just steal your money; they steal your sense of security.

Stop! Think Fraud, is our new campaign to help you spot fraud, protect yourself and seek help if you need it. 

🔗 stopthinkfraud.campaign.gov.…",https://nitter.poast.org/JamesCleverly/status/1756970581373706358#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,James Cleverly🇬🇧,@JamesCleverly,
[],Rishi Sunak retweeted,,Gillian Keegan MP,@GillianKeegan,retweet,"Feb 11, 2024 · 12:07 PM UTC",257,74,11,193,"#NAW2024 in numbers 👇

✅ Over 1.7 million views on the ‘Find an Apprenticeship’ website in the last week
✅ 56 visits by 33 Government Ministers
✅ Trending 1st on @X on Day 1
✅ Over 140,000 students involved at over 600 school events

Thank you to everyone involved 🙏",https://nitter.poast.org/GillianKeegan/status/1756651090127335824#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Gillian Keegan MP,@GillianKeegan,
[],,,,,tweet,"Feb 9, 2024 · 4:56 PM UTC",289,45,8,159,"We ended the week with sporting success.

In 2021-22 alone the Premier League contributed:

⚽ 90k jobs
⚽ £8bn to the UK economy
⚽ World-class entertainment for millions across the world",https://nitter.poast.org/RishiSunak/status/1755999242554884182#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,
[],,,,,tweet,"Feb 9, 2024 · 4:56 PM UTC","1,229",76,80,339,"Yesterday we set out new measures to tackle dangerous disorder at protests.

Protesting is no excuse to damage war memorials or commit disruptive acts.",https://nitter.poast.org/RishiSunak/status/1755999240470368634#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,
[],,,,,tweet,"Feb 9, 2024 · 4:56 PM UTC",234,31,12,115,"I want everyone to be able to access a dental appointment when they need one.

That's why on Wednesday we shared plans to deliver millions of extra NHS dental appointments over the next year.

Here's the plan:
pm-priorities.campaign.gov.u…",https://nitter.poast.org/RishiSunak/status/1755999238280900667#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,
[],,,,,tweet,"Feb 9, 2024 · 4:56 PM UTC",257,33,8,141,"On Tuesday millions of households started to receive their third Cost of Living Payment.

@MelJStride’s right, we’re supporting those who need it most and building a stronger economy for everyone 👇",https://nitter.poast.org/RishiSunak/status/1755999235961479608#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,
['https://nitter.poast.org/pic/orig/media%2FGF6MkUiWEAAnSG_.jpg'],,,,,tweet,"Feb 9, 2024 · 4:56 PM UTC",123,30,5,160,"The Northern Ireland Executive returned on Monday after two years.

I met First Minister @moneillsf and Deputy First Minister @little_pengelly to welcome its return.

The new Executive must now deliver for the people of Northern Ireland.",https://nitter.poast.org/RishiSunak/status/1755999233524601108#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,
['https://nitter.poast.org/pic/orig/media%2FGF6MUgXWYAAQXsS.jpg'],,,,,tweet,"Feb 9, 2024 · 4:56 PM UTC","2,234",133,113,"1,126","🦷 2.5 million extra dental appointments
❌ Cracking down on dangerous disorder
👪 Supporting families with the cost of living

We’re sticking to the plan, here’s what happened this week 👇",https://nitter.poast.org/RishiSunak/status/1755999229858689197#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,
"['https://nitter.poast.org/pic/orig/media%2FGF4YZrIXIAAu6zp.jpg', 'https://nitter.poast.org/pic/orig/media%2FGF4YZrHXkAAli0_.jpg']",Rishi Sunak retweeted,,Rt Hon Johnny Mercer,@JohnnyMercerUK,retweet,"Feb 9, 2024 · 8:14 AM UTC","2,133",135,269,"1,520","Up early in Plymouth.. took the PM for a quick jog around a blustery City, and showed him the names of some of my mates on the Commando memorial we built to them. 

@RishiSunak is resilient, tough, determined, like we were back in the day. Tough times make tough folks.",https://nitter.poast.org/JohnnyMercerUK/status/1755867787749167125#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rt Hon Johnny Mercer,@JohnnyMercerUK,
[],,,,,tweet,"Feb 8, 2024 · 5:04 PM UTC","5,165",295,350,"1,936","Keir Starmer confirms he doesn’t have a plan for Britain.

His pledge has a £28bn price tag and now he's admitted there's no plan to pay for it, which means going back to square one with higher taxes for working people.

That's why we need to stick with our plan that’s working.",https://nitter.poast.org/RishiSunak/status/1755638703643410535#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,
[],,,,@SilverstoneUK,quote,"Feb 8, 2024 · 3:17 PM UTC",487,69,16,708,"10 more years of Silverstone on the F1 calendar – a fantastic commitment to an iconic track.

Here’s to many more historic moments 🇬🇧",https://nitter.poast.org/RishiSunak/status/1755611824807129302#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,"Blimey! @GeorgeRussell63 and @LandoNorris have some exciting news to share with you all... 👀🤩

#F1 #BritishGP @F1"
[],,,,,tweet,"Feb 8, 2024 · 1:53 PM UTC","8,296","2,099","3,018","14,036",From today we’re going further to bring order back to our streets.,https://nitter.poast.org/RishiSunak/status/1755590657513759128#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,
[],,,,,tweet,"Feb 8, 2024 · 10:24 AM UTC","3,351",644,383,"5,581","❌ Vandalising war memorials
❌ Supporting terrorist groups
❌ Acts of violent intimidation

These disruptive acts have no place on our streets.

With new laws we're cracking down on protests that endanger lives and destroy our democratic values.",https://nitter.poast.org/RishiSunak/status/1755538111981830172#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,
[],Rishi Sunak retweeted,,Victoria Atkins,@VictoriaAtkins,retweet,"Feb 7, 2024 · 7:06 AM UTC","1,719",115,122,282,"Everyone who needs a dentist should be able to get one.

Our plan will deliver 2.5 million extra appointments. It will see:

🦷 £20,000 for dentists to work in areas where recruitment is difficult
🦷 Dental vans in rural communities
🦷 Smile for Life - a new oral health scheme",https://nitter.poast.org/VictoriaAtkins/status/1755125880534315309#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Victoria Atkins,@VictoriaAtkins,
['https://nitter.poast.org/pic/orig/media%2FGFqjdu3XwAA6vMT.jpg'],,,,,tweet,"Feb 6, 2024 · 3:51 PM UTC","2,852",510,159,"3,502","To have a loved one taken hostage by terrorists is an unthinkable horror.

Today I met again with British families still going through that harrowing ordeal.

We will continue to do all we can to bring hostages held by Hamas in Gaza safely home.",https://nitter.poast.org/RishiSunak/status/1754895681326604466#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,
[],Rishi Sunak retweeted,,Mel Stride,@MelJStride,retweet,"Feb 6, 2024 · 10:58 AM UTC",602,80,36,204,"The latest Cost of Living payments land in bank accounts from today, helping ease the pressures people are facing.

Let’s #StickToThePlan and keep building a stronger economy, where everyone is given the chance to succeed.",https://nitter.poast.org/MelJStride/status/1754821840491393533#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Mel Stride,@MelJStride,
"['https://nitter.poast.org/pic/orig/media%2FGFl4PAtXkAAPjIz.jpg', 'https://nitter.poast.org/pic/orig/media%2FGFl4PAtW8AAjpKd.jpg']",,,,@RoyalFamily,quote,"Feb 5, 2024 · 6:05 PM UTC","2,109","1,436",265,"12,171","Wishing His Majesty a full and speedy recovery.

I have no doubt he’ll be back to full strength in no time and I know the whole country will be wishing him well.",https://nitter.poast.org/RishiSunak/status/1754566868017316047#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,"A statement from Buckingham Palace: 
royal.uk/a-statement-from-bu…

📷 Samir Hussein"
"['https://nitter.poast.org/pic/orig/media%2FGFlIa5-XQAAtdwX.jpg', 'https://nitter.poast.org/pic/orig/media%2FGFlBssxWYAEFckE.jpg', 'https://nitter.poast.org/pic/orig/media%2FGFlF6d9WYAAk8BH.jpg', 'https://nitter.poast.org/pic/orig/media%2FGFlHY5KWoAAhJLf.jpg']",,,,,tweet,"Feb 5, 2024 · 2:32 PM UTC",675,130,26,"1,032","After two years, the Northern Ireland Executive has returned.

I met First Minister @moneillsf and Deputy First Minister @little_pengelly who represent a devolved government that will deliver for the people of Northern Ireland.

Now it’s time to get to work.",https://nitter.poast.org/RishiSunak/status/1754513289759834469#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,
[],Rishi Sunak retweeted,,Gillian Keegan MP,@GillianKeegan,retweet,"Feb 5, 2024 · 10:00 AM UTC",274,83,25,216,"We have revolutionised our apprenticeship system since 2010, delivering 👇 

✅ Over 5.7 million apprenticeship starts 
✅ Apprenticeships across nearly 70% of occupations

Whatever your background, and no matter what you want to do, there is an apprenticeship for you.

#NAW23",https://nitter.poast.org/GillianKeegan/status/1754444961410392177#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Gillian Keegan MP,@GillianKeegan,
"['https://nitter.poast.org/pic/orig/media%2FGFhPlAHWQAALhBq.jpg', 'https://nitter.poast.org/pic/orig/media%2FGFhPlAIWcAAKeaF.jpg', 'https://nitter.poast.org/pic/orig/media%2FGFhPlAmW0AA6aoY.jpg', 'https://nitter.poast.org/pic/orig/media%2FGFhWfCyWwAAh-oS.jpg']",,,,,tweet,"Feb 4, 2024 · 9:03 PM UTC",965,178,57,"1,277","It's great to be back in Northern Ireland - a special part of our United Kingdom.

After two years, it's clear how important the Assembly's return is to local people - giving them a say in issues that matter.

Now it's time to deliver a brighter future for Northern Ireland.",https://nitter.poast.org/RishiSunak/status/1754249412748996611#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,
[],Rishi Sunak retweeted,,Piers Morgan,@piersmorgan,retweet,"Feb 4, 2024 · 12:30 PM UTC",638,157,50,"2,310","🔥TOMORROW, 2pm🔥
⁦@RishiSunak⁩ #PMvsPM",https://nitter.poast.org/piersmorgan/status/1754120228445843488#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Piers Morgan,@piersmorgan,
['https://nitter.poast.org/pic/orig/media%2FGFfdQxDWgAAPkM5.jpg'],,,,,tweet,"Feb 4, 2024 · 12:05 PM UTC","2,488",329,146,"2,631","Last night, @RoyalAirForce Typhoons successfully took out specific Houthi military targets in Yemen, further degrading the Houthis’ capabilities.

Recent attacks on UK and international vessels are unacceptable. It’s our duty to protect innocent lives and preserve freedom.",https://nitter.poast.org/RishiSunak/status/1754113864818409476#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,
[],,,,,tweet,"Feb 1, 2024 · 9:42 AM UTC","1,627",150,78,746,"I recently met Emma Whitfield, whose son Jack was tragically killed by an XL Bully.

Her story was utterly heartbreaking, and a stark reminder of why the ban of this breed is so important.

Listen to her share her story here: pm-priorities.campaign.gov.u…",https://nitter.poast.org/RishiSunak/status/1752990876173738466#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,
[],,,,,tweet,"Jan 31, 2024 · 8:41 AM UTC","4,451",356,464,"1,712","Expanding pharmacy services. 

Ending the 8am rush to get seen. 

Freeing up millions of GP appointments. 

We’re cutting NHS waiting lists and helping patients get the care they need more quickly.",https://nitter.poast.org/RishiSunak/status/1752613006079410561#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,
['https://nitter.poast.org/pic/orig/media%2FGFHxVPNW8AA4IIX.jpg'],Rishi Sunak retweeted,,Victoria Atkins,@VictoriaAtkins,retweet,"Jan 31, 2024 · 7:53 AM UTC",822,67,56,189,"I said that I wanted to make our healthcare system faster, simpler and fairer.

From today, you can get treatment for seven conditions at most pharmacies without a GP prescription.

We are sticking to our plan for a brighter future.",https://nitter.poast.org/VictoriaAtkins/status/1752601101587874066#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Victoria Atkins,@VictoriaAtkins,
[],Rishi Sunak retweeted,,Rt Hon Johnny Mercer,@JohnnyMercerUK,retweet,"Jan 28, 2024 · 8:25 AM UTC",515,443,51,"1,726","🚨As of midnight last night (yes the team were up watching it go live) anyone can now apply for a veteran’s ID card who has served in the UK’s Armed Forces. 

Years of work including a £45m effort to digitise veterans records has matured today. gov.uk/veteran-card",https://nitter.poast.org/JohnnyMercerUK/status/1751521846757880246#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rt Hon Johnny Mercer,@JohnnyMercerUK,
['https://nitter.poast.org/pic/orig/media%2FGE1kRDuWQAEdG_4.jpg'],,,,,tweet,"Jan 27, 2024 · 9:09 AM UTC","5,225","1,093",250,"7,658","We have a duty to remember the horrific crimes of the Holocaust.

That’s why meeting survivors like Lily Ebert is so important.

Lily recently celebrated her 100th birthday. Please take the time to hear her story, in her words.

#HolocaustMemorialDay

pm-priorities.campaign.gov.u…",https://nitter.poast.org/RishiSunak/status/1751170592844267848#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,
['https://nitter.poast.org/pic/orig/media%2FGEx8en8WgAAsfpA.jpg'],Rishi Sunak retweeted,,Conservatives,@Conservatives,retweet,"Jan 26, 2024 · 4:09 PM UTC","2,888",145,194,618,"We've made tough decisions on the economy while supporting people through global shocks like the pandemic.

Because of those decisions, we're able to now cut taxes.

From today, that tax cut will appear in your payslip. And it’ll put £450 back in the pocket of the average worker.",https://nitter.poast.org/Conservatives/status/1750913805289247060#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Conservatives,@Conservatives,
[],,,,,tweet,"Jan 23, 2024 · 3:38 PM UTC","13,800","1,062","1,067","9,317","We cannot stand by and allow unacceptable and illegal attacks in the Red Sea to go unchallenged.

I urge the Houthis to stop such attacks.

The UK will not hesitate to respond again to protect innocent lives and preserve the freedom of navigation.",https://nitter.poast.org/RishiSunak/status/1749818885011038624#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,
['https://nitter.poast.org/pic/orig/media%2FGEJdbxFXQAAHKSB.jpg'],,,,@GoogleUK,quote,"Jan 19, 2024 · 8:01 AM UTC","2,509",290,98,"1,960","Google have announced a further $1 billion investment to open a new data centre in Hertfordshire.

It's a huge vote of confidence in the UK as the largest tech economy in Europe, bringing with it good jobs and the infrastructure needed to support British businesses 🇬🇧",https://nitter.poast.org/RishiSunak/status/1748254437452210454#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,"Today we announced our $1bn investment in a UK new data centre! Our data centres power services—like Search, Maps and Cloud, support the company's AI innovation and boost the UK's compute capacity! blog.google/around-the-globe…"
[],,,,,tweet,"Jan 18, 2024 · 10:26 AM UTC","7,171",463,612,"2,311","I have a plan to stop the boats and it’s working. Small boat arrivals are down.

Labour can’t say how they’d stop the boats because they have no plan and would take us back to square one.

That’s why we must stick with our plan to deliver the long-term change our country needs.",https://nitter.poast.org/RishiSunak/status/1747928466094256471#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,Rishi Sunak,@RishiSunak,
[],Rishi Sunak retweeted,,UK Prime Minister,@10DowningStreet,retweet,"Jan 18, 2024 · 10:14 AM UTC","1,165",131,60,358,The Prime Minister updates on the plan to stop the boats after MPs voted to pass the Safety of Rwanda Bill. nitter.poast.org/i/broadcasts/1gq…,https://nitter.poast.org/10DowningStreet/status/1747925432476033303#m,Rishi Sunak,RishiSunak,4091,405,2347786,275,UK Prime Minister,@10DowningStreet,
